request_id,status,latency_ms,experts,hot_expert,expert_popularity,cache_key,error
20,200,40.495277,"3,0",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-20,
21,200,41.058649,"5,0",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-21,
22,200,43.683982,"5,4",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-22,
23,200,41.228839,"5,1",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-23,
24,200,43.304007,"2,0",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-24,
25,200,40.987505,"0,5",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-25,
26,200,41.729663,"0,4",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-26,
27,200,40.428113,"5,0",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-27,
28,200,48.392097,"5,4",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-28,
29,200,43.095856,"3,0",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-29,
30,200,42.564114,"5,4",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-30,
31,200,42.369869,"5,2",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-31,
32,200,42.262055,"5,3",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-32,
33,200,42.184590,"2,0",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-33,
34,200,42.460439,"1,3",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-34,
35,200,39.634418,"5,0",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-35,
36,200,41.811768,"4,2",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-36,
37,200,40.016968,"5,3",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-37,
38,200,39.442407,"5,1",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-38,
39,200,38.570345,"1,0",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-39,
40,200,41.399292,"4,2",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-40,
41,200,40.850397,"4,0",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-41,
42,200,41.978211,"4,1",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-42,
43,200,41.366549,"0,4",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-43,
44,200,41.570153,"4,0",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-44,
45,200,42.663701,"4,3",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-45,
46,200,41.866610,"4,5",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-46,
47,200,40.917883,"0,4",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-47,
48,200,41.221797,"1,2",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-48,
49,200,41.450598,"5,2",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-49,
50,200,41.786430,"5,4",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-50,
51,200,41.116187,"5,4",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-51,
52,200,40.255468,"4,1",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-52,
53,200,41.364787,"5,4",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-53,
54,200,40.547266,"4,0",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-54,
55,200,40.128980,"1,5",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-55,
56,200,40.819659,"1,0",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-56,
57,200,42.231609,"5,4",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-57,
58,200,42.660415,"5,3",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-58,
59,200,41.522674,"4,1",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-59,
60,200,42.824855,"3,4",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-60,
61,200,41.228079,"3,0",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-61,
62,200,44.858785,"3,4",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-62,
63,200,41.295134,"3,5",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-63,
64,200,42.393614,"0,2",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-64,
65,200,43.366735,"3,4",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-65,
66,200,44.180387,"4,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-66,
67,200,41.781820,"4,5",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-67,
68,200,42.805239,"4,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-68,
69,200,41.719333,"0,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-69,
70,200,41.644823,"0,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-70,
71,200,42.361994,"4,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-71,
72,200,41.112099,"1,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-72,
73,200,45.029646,"4,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-73,
74,200,41.108444,"5,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-74,
75,200,40.185124,"4,0",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-75,
76,200,43.251570,"4,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-76,
77,200,40.555933,"3,4",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-77,
78,200,40.523792,"3,5",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-78,
79,200,40.356868,"4,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-79,
80,200,39.704740,"2,5",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-80,
81,200,45.441471,"2,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-81,
82,200,40.414807,"2,1",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-82,
83,200,41.098024,"2,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-83,
84,200,42.711231,"5,2",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-84,
85,200,42.075955,"2,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-85,
86,200,40.962488,"2,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-86,
87,200,42.210378,"2,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-87,
88,200,41.683517,"2,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-88,
89,200,44.697452,"2,5",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-89,
90,200,41.811187,"3,0",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-90,
91,200,42.089481,"2,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-91,
92,200,41.654540,"3,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-92,
93,200,39.630640,"5,2",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-93,
94,200,42.276702,"1,2",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-94,
95,200,41.657588,"2,5",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-95,
96,200,41.048119,"2,5",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-96,
97,200,42.893154,"2,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-97,
98,200,42.152139,"2,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-98,
99,200,41.122550,"2,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-99,
100,200,41.025097,"1,4",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-100,
101,200,42.189118,"2,1",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-101,
102,200,43.626216,"1,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-102,
103,200,42.059905,"0,3",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-103,
104,200,43.102268,"0,4",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-104,
105,200,41.171532,"5,1",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-105,
106,200,43.799460,"1,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-106,
107,200,41.063949,"1,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-107,
108,200,39.479255,"1,0",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-108,
109,200,43.012429,"2,4",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-109,
110,200,41.083267,"1,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-110,
111,200,40.417041,"2,1",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-111,
112,200,42.608698,"2,4",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-112,
113,200,42.395616,"2,3",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-113,
114,200,44.922845,"2,3",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-114,
115,200,43.553106,"2,3",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-115,
116,200,46.132354,"1,4",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-116,
117,200,43.126353,"1,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-117,
118,200,40.967638,"1,0",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-118,
119,200,42.199237,"1,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-119,
