step,time_s,p_read_home,p_compose_post,p_read_user,qps_read_home,qps_compose_post,qps_read_user,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
40,200.000,0.448037,0.456673,0.095290,40.323293,41.100579,8.576128,1.048241,0.000000,0.006933,1.000000,0.00138659,1.358536,0.000000,14,0.241095,-0.013819,,,114.165619,139.219827,0.820039,0.000000
41,205.000,0.450649,0.454104,0.095246,40.558443,40.869376,8.572181,0.995619,0.000000,0.051366,1.000000,0.01027330,1.358488,0.000000,14,0.241721,-0.005533,,,114.399806,139.116632,0.822330,0.000000
42,210.000,0.453244,0.451516,0.095240,40.791926,40.636458,8.571617,1.041273,0.000000,0.042646,0.991170,0.00852926,1.358481,0.000000,14,0.242436,0.003902,,,118.783466,139.013050,0.854477,0.000000
43,215.000,0.455819,0.448910,0.095272,41.023704,40.401859,8.574436,1.000016,0.000000,0.040845,1.000000,0.00816898,1.358515,0.000000,14,0.243351,0.014458,,,114.938382,138.909097,0.827436,0.000000
44,220.000,0.458375,0.446285,0.095340,41.253742,40.165618,8.580640,0.983120,0.000000,0.018171,1.000000,0.00363419,1.358592,0.000000,14,0.244247,0.026109,,,115.864771,138.804790,0.834732,0.000000
45,225.000,0.460911,0.443642,0.095447,41.482003,39.927772,8.590225,1.013427,0.000000,0.028624,1.000000,0.00572481,1.358710,0.000000,14,0.245122,0.038823,,,116.170503,138.700146,0.837566,0.000000
46,230.000,0.463427,0.440982,0.095591,41.708450,39.688358,8.603191,1.014075,0.000000,0.005477,1.000000,0.00109540,1.358869,0.000000,14,0.245977,0.052565,,,114.711043,138.595181,0.827670,0.000000
47,235.000,0.465923,0.438305,0.095773,41.933049,39.447414,8.619537,1.021038,0.000000,0.005463,1.000000,0.00109261,1.359069,0.000000,14,0.246812,0.067299,,,112.478842,138.489910,0.812181,0.000000
48,240.000,0.468397,0.435611,0.095992,42.155763,39.204979,8.639258,1.046846,0.000000,0.023298,1.000000,0.00465965,1.359310,0.000000,14,0.247626,0.082987,,,112.927481,138.384353,0.816042,0.000000
49,245.000,0.470851,0.432901,0.096248,42.376558,38.961090,8.662353,1.066501,0.066667,0.030618,1.000000,0.00612367,1.359591,0.000000,15,0.281515,0.079746,,,119.871648,138.278523,0.866886,0.000000
50,250.000,0.473282,0.430175,0.096542,42.595398,38.715785,8.688817,1.079696,0.000000,0.010867,1.000000,0.00217350,1.359912,0.000000,15,0.282150,0.095984,,,113.433133,138.172440,0.820953,0.000000
51,255.000,0.475692,0.427434,0.096874,42.812250,38.469105,8.718646,1.081854,0.000000,0.005473,0.996416,0.00109458,1.360272,0.000000,15,0.282784,0.113002,,,116.451295,138.066118,0.843446,0.000000
52,260.000,0.478079,0.424679,0.097243,43.027078,38.221087,8.751836,1.084175,0.000000,0.005501,1.000000,0.00110022,1.360671,0.000000,15,0.283537,0.130770,,,117.376849,137.959576,0.850806,0.000000
53,265.000,0.480443,0.421909,0.097649,43.239849,37.971770,8.788381,1.064388,0.000000,0.019641,1.000000,0.00392829,1.361108,0.000000,15,0.284265,0.149253,,,114.226047,137.852829,0.828609,0.000000
54,270.000,0.482784,0.419124,0.098092,43.450529,37.721195,8.828276,1.016580,0.066667,0.059801,0.996416,0.01196018,1.361582,0.000000,14,0.252757,0.194723,,,113.683393,137.745895,0.825312,0.000000
55,275.000,0.485101,0.416327,0.098572,43.659085,37.469401,8.871513,1.004089,0.000000,0.013807,1.000000,0.00276141,1.362093,0.000000,14,0.253758,0.215846,,,115.119353,137.638791,0.836387,0.000000
56,280.000,0.487394,0.413516,0.099090,43.865485,37.216427,8.918088,1.049312,0.066667,0.055363,1.000000,0.01107253,1.362639,0.000000,15,0.286648,0.208658,,,117.276132,137.531533,0.852722,0.000000
57,285.000,0.489663,0.410692,0.099644,44.069695,36.962314,8.967991,1.041961,0.000000,0.008473,1.000000,0.00169466,1.363220,0.000000,15,0.287403,0.229656,,,111.259054,137.424139,0.809603,0.000000
58,290.000,0.491908,0.407857,0.100236,44.271683,36.707101,9.021216,1.055239,0.000000,0.011106,0.989247,0.00222121,1.363835,0.000000,15,0.288217,0.251192,,,115.874517,137.316624,0.843849,0.000000
59,295.000,0.494127,0.405009,0.100864,44.471417,36.450829,9.077754,0.997514,0.066667,0.069986,1.000000,0.01399725,1.364482,0.000000,14,0.257854,0.305663,,,110.346151,137.209008,0.804219,0.000000
60,300.000,0.496321,0.402150,0.101529,44.668867,36.193539,9.137595,1.007780,0.066667,0.023231,1.000000,0.00464622,1.365161,0.000000,15,0.289986,0.295717,,,119.963618,137.101305,0.875000,0.000000
61,305.000,0.498489,0.399281,0.102230,44.863999,35.935270,9.200731,1.080907,0.000000,0.066218,1.000000,0.01324368,1.365871,0.000000,15,0.290829,0.318628,,,116.216422,136.993534,0.848335,0.000000
62,310.000,0.500631,0.396401,0.102968,45.056785,35.676064,9.267151,1.049215,0.000000,0.030826,1.000000,0.00616523,1.366611,0.000000,15,0.291644,0.341919,,,118.241199,136.885712,0.863795,0.000000
63,315.000,0.502747,0.393511,0.103743,45.247193,35.415962,9.336845,1.058849,0.000000,0.007544,1.000000,0.00150888,1.367378,0.000000,15,0.292430,0.365548,,,111.067529,136.777855,0.812029,0.000000
64,320.000,0.504835,0.390611,0.104553,45.435193,35.155004,9.409802,0.999078,0.000000,0.057939,1.000000,0.01158789,1.368173,0.000000,15,0.293188,0.389475,,,113.893449,136.669980,0.833346,0.000000
65,325.000,0.506897,0.387703,0.105400,45.620756,34.893233,9.486011,1.029597,0.000000,0.028093,1.000000,0.00561869,1.368993,0.000000,15,0.293916,0.413661,,,114.375551,136.562105,0.837535,0.000000
66,330.000,0.508932,0.384785,0.106283,45.803853,34.630689,9.565459,1.080821,0.000000,0.045861,1.000000,0.00917210,1.369838,0.000000,15,0.294616,0.438063,,,116.646942,136.454246,0.854843,0.000000
67,335.000,0.510938,0.381860,0.107201,45.984453,34.367413,9.648134,1.054841,0.000000,0.025618,1.000000,0.00512353,1.370706,0.000000,15,0.295286,0.462643,,,111.158004,136.346421,0.815262,0.000000
68,340.000,0.512917,0.378927,0.108156,46.162530,34.103448,9.734022,1.089136,0.000000,0.029904,1.000000,0.00598074,1.371596,0.000000,15,0.295927,0.487359,,,115.449972,136.238646,0.847410,0.000000
69,345.000,0.514867,0.375987,0.109146,46.338054,33.838835,9.823111,1.009688,0.000000,0.074472,1.000000,0.01489445,1.372506,0.000000,15,0.296538,0.512172,,,120.484049,136.130939,0.885060,0.000000
70,350.000,0.516789,0.373040,0.110171,46.510998,33.573616,9.915386,1.035471,0.000000,0.023280,1.000000,0.00465603,1.373436,0.000000,15,0.297119,0.537042,,,106.990213,136.023317,0.786558,0.000000
71,355.000,0.518682,0.370087,0.111231,46.681335,33.307832,10.010833,1.070004,0.000000,0.030653,0.996416,0.00613066,1.374382,0.000000,15,0.297680,0.561931,,,110.245789,135.915796,0.811133,0.000000
72,360.000,0.520545,0.367128,0.112327,46.849038,33.041527,10.109436,1.034341,0.000000,0.034958,1.000000,0.00699154,1.375345,0.000000,15,0.298308,0.586799,,,109.234333,135.808394,0.804327,0.000000
73,365.000,0.522379,0.364164,0.113458,47.014080,32.774740,10.211180,1.068653,0.000000,0.030464,0.996416,0.00609281,1.376323,0.500000,15,0.298960,0.611610,,,112.000043,135.701127,0.825344,0.000000
74,370.000,0.524183,0.361195,0.114623,47.176435,32.507516,10.316049,1.045784,0.000000,0.023071,1.000000,0.00461428,1.377314,0.000000,15,0.299680,0.636325,,,108.731545,135.594013,0.801890,0.000000
75,375.000,0.525956,0.358221,0.115823,47.336078,32.239896,10.424026,1.001239,0.000000,0.044241,1.000000,0.00884817,1.378316,0.000000,15,0.300369,0.660908,,,111.547613,135.487068,0.823308,0.000000
76,380.000,0.527700,0.355244,0.117057,47.492984,31.971922,10.535094,0.999106,0.000000,0.006177,1.000000,0.00123539,1.379329,0.000000,15,0.301026,0.685325,,,110.606636,135.380309,0.817007,0.000000
77,385.000,0.529413,0.352263,0.118325,47.647127,31.703636,10.649237,1.087269,0.000000,0.079483,1.000000,0.01589661,1.380351,0.000000,15,0.301652,0.709539,,,117.511062,135.273753,0.868691,0.000000
78,390.000,0.531094,0.349279,0.119627,47.798484,31.435082,10.766435,1.000617,0.000000,0.081310,1.000000,0.01626209,1.381379,0.000000,15,0.302246,0.733519,,,114.971756,135.167418,0.850588,0.000000
79,395.000,0.532745,0.346292,0.120963,47.947029,31.166301,10.886670,1.007777,0.000000,0.006713,1.000000,0.00134259,1.382414,0.000000,15,0.302807,0.757230,,,113.375846,135.061319,0.839440,0.000000
80,400.000,0.534364,0.343304,0.122332,48.092741,30.897335,11.009923,1.021534,0.000000,0.011713,0.996416,0.00234268,1.383452,0.000000,15,0.303415,0.780641,,,111.089143,134.955474,0.823154,0.000000
81,405.000,0.535951,0.340314,0.123735,48.235596,30.628229,11.136175,1.058971,0.000000,0.033627,1.000000,0.00672544,1.384494,0.000000,15,0.304001,0.803722,,,112.032288,134.849899,0.830793,0.000000
82,410.000,0.537506,0.337322,0.125171,48.375571,30.359022,11.265406,1.072611,0.000000,0.010942,1.000000,0.00218838,1.385536,0.000000,15,0.304555,0.826444,,,114.484420,134.744611,0.849640,0.000000
83,415.000,0.539029,0.334331,0.126640,48.512645,30.089760,11.397596,1.034314,0.000000,0.037445,0.996416,0.00748894,1.386578,0.000000,15,0.305153,0.848777,,,108.789373,134.639626,0.808004,0.000000
84,420.000,0.540520,0.331339,0.128141,48.646795,29.820483,11.532723,1.036070,0.000000,0.006485,1.000000,0.00129709,1.387619,0.000000,15,0.305760,0.870696,,,104.935514,134.534961,0.779987,0.000000
85,425.000,0.541978,0.328347,0.129675,48.778000,29.551234,11.670766,1.064574,0.000000,0.024997,1.000000,0.00499935,1.388656,0.000000,15,0.306334,0.892173,,,111.690603,134.430633,0.830842,0.000000
86,430.000,0.543403,0.325356,0.131241,48.906241,29.282056,11.811703,1.012971,0.000000,0.050217,1.000000,0.01004334,1.389689,0.000000,15,0.306875,0.913185,,,107.103641,134.326659,0.797337,0.000000
87,435.000,0.544794,0.322367,0.132839,49.031495,29.012992,11.955513,1.021818,0.000000,0.007301,0.996416,0.00146027,1.390715,0.000000,15,0.307387,0.933709,,,108.333686,134.223053,0.807117,0.000000
88,440.000,0.546153,0.319379,0.134469,49.153745,28.744083,12.102172,1.045223,0.000000,0.020580,1.000000,0.00411601,1.391735,0.000000,15,0.307953,0.953721,,,115.103982,134.119834,0.858217,0.000000
89,445.000,0.547477,0.316393,0.136130,49.272970,28.475373,12.251657,1.046913,0.000000,0.006544,1.000000,0.00130883,1.392745,0.000000,15,0.308486,0.973201,,,109.532546,134.017017,0.817303,0.000000
90,450.000,0.548768,0.313410,0.137822,49.389151,28.206903,12.403946,0.986403,0.000000,0.059557,1.000000,0.01191140,1.393745,0.000000,15,0.308987,0.992130,,,113.473405,133.914618,0.847356,0.000000
91,455.000,0.550025,0.310430,0.139545,49.502271,27.938717,12.559012,0.993070,0.000000,0.007263,1.000000,0.00145256,1.394733,0.000000,15,0.309456,1.010489,,,104.778228,133.812653,0.783022,0.000000
92,460.000,0.551248,0.307454,0.141298,49.612311,27.670856,12.716833,0.994899,0.000000,0.006605,0.989247,0.00132095,1.395709,0.000000,15,0.310111,1.028261,,,108.665707,133.711140,0.812690,0.000000
93,465.000,0.552436,0.304482,0.143082,49.719254,27.403363,12.877383,1.052824,0.000000,0.053229,1.000000,0.01064584,1.396670,0.000000,15,0.310748,1.045431,,,113.495566,133.610093,0.849454,0.000000
94,470.000,0.553590,0.301514,0.144896,49.823083,27.136280,13.040637,1.048776,0.000000,0.007422,1.000000,0.00148443,1.397615,0.000000,15,0.311354,1.061983,,,107.333869,133.509529,0.803942,0.000000
95,475.000,0.554709,0.298552,0.146740,49.923782,26.869649,13.206569,1.075938,0.000000,0.023386,1.000000,0.00467716,1.398544,0.000000,15,0.311930,1.077906,,,108.553181,133.409463,0.813684,0.000000
96,480.000,0.555793,0.295595,0.148613,50.021334,26.603513,13.375153,1.054483,0.000000,0.021814,1.000000,0.00436270,1.399455,0.000000,15,0.312475,1.093186,,,109.635676,133.309912,0.822412,0.000000
97,485.000,0.556841,0.292643,0.150515,50.115726,26.337913,13.546362,1.002277,0.000000,0.051330,1.000000,0.01026603,1.400347,0.000000,15,0.312989,1.107814,,,107.067737,133.210890,0.803746,0.000000
98,490.000,0.557855,0.289699,0.152446,50.206940,26.072891,13.720169,1.052392,0.000000,0.045785,1.000000,0.00915705,1.401218,0.000000,15,0.313471,1.121779,,,113.894605,133.112415,0.855627,0.000000
99,495.000,0.558833,0.286761,0.154406,50.294964,25.808489,13.896547,1.073354,0.000000,0.017634,0.989247,0.00352684,1.402068,0.000000,15,0.314088,1.135073,,,105.473136,133.014500,0.792945,0.000000
100,500.000,0.559775,0.283831,0.156394,50.379782,25.544749,14.075468,1.008696,0.000000,0.062057,1.000000,0.01241140,1.402895,0.000000,15,0.314736,1.147689,,,105.427056,132.917163,0.793179,0.000000
101,505.000,0.560682,0.280908,0.158410,50.461383,25.281713,14.256904,0.973888,0.000000,0.036380,1.000000,0.00727593,1.403698,0.000000,15,0.315353,1.159621,,,104.212517,132.820417,0.784612,0.000000
102,510.000,0.561553,0.277994,0.160454,50.539753,25.019422,14.440825,1.009200,0.000000,0.033110,0.996416,0.00662201,1.404477,0.000000,15,0.316047,1.170865,,,107.611139,132.724279,0.810787,0.000000
103,515.000,0.562388,0.275088,0.162524,50.614879,24.757917,14.627204,0.998813,0.000000,0.012764,1.000000,0.00255273,1.405230,0.000000,15,0.316731,1.181415,,,110.547718,132.628764,0.833512,0.000000
104,520.000,0.563186,0.272192,0.164622,50.686749,24.497240,14.816010,0.987020,0.000000,0.013947,0.989247,0.00278944,1.405957,0.000000,15,0.317484,1.191271,,,106.499681,132.533886,0.803566,0.000000
105,525.000,0.563948,0.269305,0.166747,50.755353,24.237432,15.007214,0.972734,0.000000,0.016403,1.000000,0.00328050,1.406656,0.000000,15,0.318401,1.200429,,,108.315633,132.439660,0.817849,0.000000
106,530.000,0.564674,0.266428,0.168898,50.820680,23.978534,15.200786,0.979496,0.000000,0.007840,1.000000,0.00156794,1.407326,0.000000,15,0.319290,1.208889,,,108.717551,132.346103,0.821464,0.000000
107,535.000,0.565364,0.263562,0.171074,50.882719,23.720587,15.396694,1.052283,0.000000,0.067339,0.996416,0.01346782,1.407968,0.000000,15,0.320220,1.216652,,,108.951569,132.253227,0.823810,0.000000
108,540.000,0.566016,0.260707,0.173277,50.941460,23.463632,15.594908,0.969486,0.000000,0.080496,1.000000,0.01609922,1.408579,0.000000,15,0.321135,1.223719,,,110.840624,132.161048,0.838678,0.000000
109,545.000,0.566632,0.257863,0.175504,50.996894,23.207708,15.795398,1.024575,0.000000,0.051899,1.000000,0.01037982,1.409160,0.000000,15,0.322021,1.230092,,,106.183330,132.069581,0.803995,0.000000
110,550.000,0.567211,0.255032,0.177757,51.049013,22.952858,15.998130,0.982493,0.000000,0.042965,1.000000,0.00859302,1.409709,0.000000,15,0.322877,1.235774,,,108.816277,131.978840,0.824498,0.000000
111,555.000,0.567753,0.252212,0.180034,51.097807,22.699120,16.203073,0.979805,0.000000,0.007181,0.985663,0.00143627,1.410225,0.000000,15,0.323971,1.240770,,,109.524431,131.888839,0.830430,0.000000
112,560.000,0.568259,0.249406,0.182336,51.143270,22.446535,16.410195,1.041148,0.000000,0.057054,1.000000,0.01141077,1.410709,0.000000,15,0.325217,1.245083,,,110.157912,131.799593,0.835799,0.000000
113,565.000,0.568727,0.246613,0.184661,51.185395,22.195142,16.619463,0.987520,0.000000,0.053386,1.000000,0.01067716,1.411160,0.000000,15,0.326435,1.248719,,,108.664073,131.711115,0.825018,0.000000
114,570.000,0.569157,0.243833,0.187009,51.224173,21.944982,16.830844,0.974571,0.000000,0.015066,1.000000,0.00301320,1.411576,0.000000,15,0.327626,1.251686,,,104.065442,131.623419,0.790630,0.000000
115,575.000,0.569551,0.241068,0.189381,51.259601,21.696095,17.044305,1.000187,0.000000,0.023676,1.000000,0.00473524,1.411958,0.000000,15,0.328789,1.253989,,,105.278791,131.536520,0.800377,0.000000
116,580.000,0.569907,0.238317,0.191776,51.291671,21.448518,17.259811,1.022679,0.000000,0.020051,0.996416,0.00401017,1.412305,0.000000,15,0.329968,1.255637,,,105.209646,131.450431,0.800375,0.000000
117,585.000,0.570226,0.235581,0.194193,51.320379,21.202292,17.477329,1.004078,0.000000,0.020134,0.985663,0.00402688,1.412617,0.000000,15,0.331323,1.256638,,,102.300389,131.365166,0.778748,0.000000
118,590.000,0.570508,0.232861,0.196631,51.345720,20.957455,17.696825,1.036038,0.000000,0.028923,1.000000,0.00578461,1.412893,0.000000,15,0.332941,1.257001,,,108.327464,131.280738,0.825159,0.000000
119,595.000,0.570752,0.230156,0.199092,51.367691,20.714046,17.918263,0.988603,0.000000,0.047676,1.000000,0.00953525,1.413132,0.000000,15,0.334532,1.256736,,,105.707463,131.197161,0.805715,0.000000
120,600.000,0.570959,0.227468,0.201573,51.386287,20.472103,18.141610,0.999236,0.000000,0.009374,1.000000,0.00187482,1.413336,0.000000,15,0.336097,1.255854,,,105.578409,131.114447,0.805239,0.000000
121,605.000,0.571128,0.224796,0.204076,51.401506,20.231665,18.366829,1.016884,0.000000,0.015404,1.000000,0.00308080,1.413502,0.000000,15,0.337635,1.254364,,,105.090852,131.032610,0.802021,0.000000
122,610.000,0.571259,0.222142,0.206599,51.413346,19.992770,18.593884,0.989642,0.000000,0.028716,1.000000,0.00574321,1.413632,0.000000,15,0.339145,1.252278,,,105.213907,130.951663,0.803456,0.000000
123,615.000,0.571353,0.219505,0.209142,51.421804,19.755454,18.822742,1.013475,0.000000,0.021581,0.996416,0.00431620,1.413725,0.000000,15,0.340714,1.249609,,,104.215283,130.871618,0.796317,0.000000
124,620.000,0.571410,0.216886,0.211704,51.426880,19.519757,19.053364,0.986723,0.000000,0.028320,1.000000,0.00566402,1.413781,0.000000,15,0.342338,1.246368,,,100.999370,130.792488,0.772211,0.000000
125,625.000,0.571429,0.214286,0.214286,51.428571,19.285714,19.285714,0.951629,0.000000,0.037470,1.000000,0.00749390,1.413800,0.000000,15,0.343935,1.242568,,,106.399781,130.714286,0.813987,0.000000
126,630.000,0.571410,0.211704,0.216886,51.426880,19.053364,19.519757,0.948819,0.000000,0.007719,0.996416,0.00154375,1.413781,0.000000,15,0.345710,1.238222,,,99.735996,130.637023,0.763459,0.000000
127,635.000,0.571353,0.209142,0.219505,51.421804,18.822742,19.755454,1.012962,0.000000,0.061475,1.000000,0.01229504,1.413725,0.000000,15,0.347457,1.233343,,,107.597644,130.560713,0.824120,0.000000
